operator,input_shapes,input_dtypes,call_count
aten::empty_like,"[[4,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",320
aten::empty_like,"[[8,2048],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",320
aten::flatten,"[[1048576],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",320
aten::flatten,"[[524288],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",320
aten::reshape,"[[1048576],[]]","[""c10::BFloat16"",""ScalarList""]",320
aten::reshape,"[[524288],[]]","[""c10::BFloat16"",""ScalarList""]",320
aten::slice,"[[131072],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320
aten::slice,"[[16384],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320
aten::slice,"[[262144],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320
aten::slice,"[[32,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320
aten::slice,"[[32768],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320
aten::slice,"[[64,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320
aten::slice,"[[65536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320
aten::view,"[[1048576],[]]","[""unsigned char"",""Scalar""]",320
aten::view,"[[2097152],[]]","[""unsigned char"",""Scalar""]",320
aten::view,"[[32,256],[]]","[""c10::BFloat16"",""ScalarList""]",320
aten::view,"[[64,256],[]]","[""c10::BFloat16"",""ScalarList""]",320
aten::view,"[[4096,1,4],[]]","[""c10::BFloat16"",""ScalarList""]",270
aten::as_strided,"[[64],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",232
aten::slice,"[[64],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",232
aten::as_strided,"[[3659,3,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",210
aten::transpose,"[[3659,3,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",210
aten::unbind,"[[3659,2,1056,1,256],[]]","[""c10::BFloat16"",""Scalar""]",210
_C::weak_ref_tensor,"[[32,2048]]","[""c10::BFloat16""]",186
_C::weak_ref_tensor,"[[64,2048]]","[""c10::BFloat16""]",186
aten::as_strided,"[[1,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",180
aten::expand,"[[],[],[]]","[""float"",""ScalarList"",""Scalar""]",180
aten::view,"[[],[]]","[""float"",""ScalarList""]",180
_C_custom_ar::all_reduce,"[[],[32,2048],[32,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",160
_C_custom_ar::all_reduce,"[[],[64,2048],[64,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",160
aten::as_strided,"[[1,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[16,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[16,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[2,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[32,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[32,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[32,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[4,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[64,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[64,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[8,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::copy_,"[[1,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",160
aten::copy_,"[[16,2048],[16,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",160
aten::copy_,"[[2,2048],[2,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",160
aten::copy_,"[[4,2048],[4,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",160
aten::copy_,"[[8,2048],[8,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",160
aten::empty_like,"[[32,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",160
aten::empty_like,"[[64,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",160
aten::flatten,"[[131072],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",160
aten::flatten,"[[16384],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",160
aten::flatten,"[[262144],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",160
aten::flatten,"[[32768],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",160
aten::flatten,"[[65536],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",160
aten::linear,"[[32,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::linear,"[[32,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::linear,"[[32,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::linear,"[[32,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::linear,"[[64,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::linear,"[[64,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::linear,"[[64,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::linear,"[[64,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",160
aten::mm,"[[32,2048],[2048,2048],[32,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",160
aten::mm,"[[64,2048],[2048,2048],[64,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",160
aten::mul,"[[32,1],[32,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",160
aten::mul,"[[64,1],[64,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",160
aten::record_stream,"[[32,2048],[]]","[""c10::BFloat16"",""""]",160
aten::record_stream,"[[64,2048],[]]","[""c10::BFloat16"",""""]",160
aten::reshape,"[[131072],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::reshape,"[[16384],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::reshape,"[[262144],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::reshape,"[[32768],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::reshape,"[[65536],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::result_type,"[[32,1],[32,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",160
aten::result_type,"[[64,1],[64,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",160
aten::sigmoid,"[[32,1]]","[""c10::BFloat16""]",160
aten::sigmoid,"[[64,1]]","[""c10::BFloat16""]",160
aten::slice,"[[1,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[16,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[16,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[2,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[32,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[32,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[32,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[4,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[64,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[64,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[8,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::slice,"[[8,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160
aten::view,"[[1,256],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[131072],[]]","[""unsigned char"",""Scalar""]",160
aten::view,"[[16,256],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[2,256],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[256,256],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[262144],[]]","[""unsigned char"",""Scalar""]",160
aten::view,"[[32,1],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[32,512],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[32,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[32768],[]]","[""unsigned char"",""Scalar""]",160
aten::view,"[[4,256],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[4096],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[512,256],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[524288],[]]","[""unsigned char"",""Scalar""]",160
aten::view,"[[64,1],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[64,512],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[64,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[65536],[]]","[""unsigned char"",""Scalar""]",160
aten::view,"[[8,256],[]]","[""c10::BFloat16"",""ScalarList""]",160
aten::view,"[[8192],[]]","[""c10::BFloat16"",""ScalarList""]",160
triton_poi_fused_mul_silu_slice_0,"[[32,512],[32,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",160
triton_poi_fused_mul_silu_slice_0,"[[64,512],[64,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",160
vllm::all_reduce,"[[32,2048],[]]","[""c10::BFloat16"",""""]",160
vllm::all_reduce,"[[64,2048],[]]","[""c10::BFloat16"",""""]",160
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[32,2048],[32,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",160
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[64,2048],[64,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",160
vllm::moe_forward_shared,"[[32,2048],[32,2048],[32,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",160
vllm::moe_forward_shared,"[[64,2048],[64,2048],[64,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",160
aten::as_strided,"[[32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",126
aten::slice,"[[32],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",126
_C::weak_ref_tensor,"[[32,16,128]]","[""c10::BFloat16""]",120
_C::weak_ref_tensor,"[[32,16]]","[""c10::BFloat16""]",120
_C::weak_ref_tensor,"[[64,16,128]]","[""c10::BFloat16""]",120
_C::weak_ref_tensor,"[[64,16]]","[""c10::BFloat16""]",120
aten::as_strided,"[[32,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120
aten::as_strided,"[[32,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120
aten::as_strided,"[[64,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120
aten::as_strided,"[[64,2,1056,1,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120
aten::as_strided,"[[64,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120
aten::mm,"[[32,2048],[2048,32],[32,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",120
aten::mm,"[[32,2048],[2048,6144],[32,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",120
aten::mm,"[[64,2048],[2048,32],[64,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",120
aten::mm,"[[64,2048],[2048,6144],[64,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",120
aten::slice,"[[32,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",120
aten::slice,"[[64,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",120
aten::to,"[[32,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",120
aten::to,"[[64,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",120
triton_per_fused_1,"[[32,16,128],[128],[32,16,128],[512,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",120
triton_per_fused_1,"[[64,16,128],[128],[64,16,128],[1024,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",120
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[1024,128],[64,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",120
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[512,128],[32,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",120
triton_poi_fused_add_4,"[[32,2048],[32,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",120
triton_poi_fused_add_4,"[[64,2048],[64,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",120
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[32,2048],[32,2048],[2048],[32,2048],[32,2048],[32,2048],[32,2048],[32,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",120
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[64,2048],[64,2048],[2048],[64,2048],[64,2048],[64,2048],[64,2048],[64,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",120
vllm::qwen_gdn_attention_core,"[[32,4096],[32,16],[32,16],[32,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",120
vllm::qwen_gdn_attention_core,"[[64,4096],[64,16],[64,16],[64,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",120
aten::as_strided,"[[65],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",96
_C::weak_ref_tensor,"[[1,2048]]","[""c10::BFloat16""]",93
_C::weak_ref_tensor,"[[16,2048]]","[""c10::BFloat16""]",93
_C::weak_ref_tensor,"[[2,2048]]","[""c10::BFloat16""]",93
_C::weak_ref_tensor,"[[4,2048]]","[""c10::BFloat16""]",93
_C::weak_ref_tensor,"[[8,2048]]","[""c10::BFloat16""]",93
aten::as_strided,"[[64,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",93
aten::slice,"[[65],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",90
aten::slice,"[[64,1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",87
triton_poi_fused_0,"[[32,16,128],[]]","[""c10::BFloat16"",""Scalar""]",84
triton_poi_fused_0,"[[64,16,128],[]]","[""c10::BFloat16"",""Scalar""]",84
aten::as_strided,"[[8192],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",81
aten::slice,"[[8192],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",81
_C_custom_ar::all_reduce,"[[],[1,2048],[1,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
_C_custom_ar::all_reduce,"[[],[16,2048],[16,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
_C_custom_ar::all_reduce,"[[],[2,2048],[2,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
_C_custom_ar::all_reduce,"[[],[4,2048],[4,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
_C_custom_ar::all_reduce,"[[],[8,2048],[8,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
aten::as_strided,"[[1,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[1,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[16,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[16,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[2,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[2,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[4,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[4,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[8,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::as_strided,"[[8,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",80
aten::empty_like,"[[1,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",80
aten::empty_like,"[[16,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",80
aten::empty_like,"[[2,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",80
aten::empty_like,"[[4,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",80
aten::empty_like,"[[8,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",80
aten::linear,"[[1,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[1,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[1,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[1,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[16,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[16,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[16,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[16,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[2,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[2,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[2,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[2,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[4,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[4,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
