kernel_name,presence,left_call_count,right_call_count,left_time_us,right_time_us,left_percent,right_percent,percent_point_delta
memcpy32_post,both,81920,20480,100772.961,25073.811,0.610729,0.410542,-0.200186
mm_kernel_general_host_tma,both,116270,31790,1580234.494,806935.464,9.57692,13.212243,3.635323
moe_align_block_size_stage1,both,42080,11360,98896.383,27922.499,0.599356,0.457185,-0.142171
moe_align_block_size_stage2_vec,both,42080,11360,142219.88,38203.212,0.861915,0.625515,-0.236401
moe_align_block_size_stage3,both,42080,11360,59775.198,16108.699,0.362264,0.263753,-0.098511
moe_align_block_size_stage4,both,42080,11360,127482.284,35937.45,0.772599,0.588417,-0.184182
moe_sum_kernel,both,40960,10240,98079.018,24070.368,0.594402,0.394113,-0.200289
mul_broadcast_2d_kernel,both,42280,11560,108629.14,47981.592,0.658341,0.78562,0.127279
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),both,1057,289,89358.334,22770.97,0.541551,0.372837,-0.168714
nvjet_tst_128x128_64x6_2x1_v_bz_TNT,both,1280,1280,25852.744,25892.388,0.156679,0.423945,0.267266
nvjet_tst_128x160_64x5_2x1_v_bz_TNT,both,40,40,782.066,782.641,0.00474,0.012814,0.008075
nvjet_tst_128x64_64x8_1x2_h_bz_TNT,both,40,40,517.518,524.715,0.003136,0.008591,0.005455
nvjet_tst_128x80_64x8_1x2_h_bz_TNT,both,40,40,585.45,584.941,0.003548,0.009577,0.006029
nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,both,2520,2520,56402.298,56424.035,0.341823,0.923851,0.582028
nvjet_tst_256x160_64x4_1x2_h_bz_coopA_TNT,both,40,40,556.392,557.163,0.003372,0.009123,0.005751
nvjet_tst_256x16_64x6_2x1_v_bz_TNT,both,8,8,1395.743,1397.472,0.008459,0.022881,0.014422
nvjet_tst_256x24_64x6_2x1_v_bz_TNT,both,8,8,1414.366,1414.623,0.008572,0.023162,0.01459
nvjet_tst_256x32_64x5_2x1_v_bz_TNT,both,8,8,1416.988,1419.294,0.008588,0.023239,0.014651
nvjet_tst_256x40_64x5_2x1_v_bz_TNT,both,8,8,1431.359,1431.87,0.008675,0.023445,0.01477
nvjet_tst_256x48_64x5_2x1_v_bz_TNT,both,8,8,1442.625,1438.652,0.008743,0.023556,0.014813
nvjet_tst_256x56_64x5_2x1_v_bz_TNT,both,8,8,1450.719,1451.198,0.008792,0.023761,0.014969
nvjet_tst_256x8_64x6_2x1_v_bz_TNT,both,9,9,1546.561,1539.168,0.009373,0.025201,0.015829
nvjet_tst_320x64_64x4_2x1_v_bz_TNT,both,1000,232,182960.32,42506.511,1.10882,0.695974,-0.412846
nvjet_tst_64x16_64x16_4x2_h_bz_TNT,both,320,320,1150.108,1157.142,0.00697,0.018946,0.011976
nvjet_tst_64x32_64x16_4x2_h_bz_TNT,both,40280,9560,150935.374,35873.252,0.914735,0.587366,-0.32737
nvjet_tst_64x8_64x16_1x1_h_bz_TNT,both,40840,10120,282308.055,70350.33,1.710912,1.151871,-0.559041
nvjet_tst_64x8_64x16_2x1_v_bz_TNT,both,1240,1240,22642.538,22671.471,0.137224,0.371208,0.233984
nvjet_tst_64x8_64x16_2x4_h_bz_TNT,both,81200,19760,493726.333,120024.893,2.9922,1.965211,-1.026989
nvjet_tst_64x8_64x16_4x1_v_bz_TNT,both,320,320,1853.762,1700.612,0.011235,0.027845,0.01661
nvjet_tst_64x8_64x16_4x2_h_bz_TNT,both,480,480,2243.271,2236.779,0.013595,0.036624,0.023028
nvjet_tst_8x64_64x16_4x1_v_bz_TNN,both,320,320,1799.9,1799.352,0.010908,0.029461,0.018553
reduce_segments,both,10240,2560,55476.385,13533.631,0.336211,0.221591,-0.11462
reshape_and_cache_kernel_flash,both,10570,2890,24045.256,11342.602,0.145725,0.185716,0.039992
sigmoid_forward_kernel_rank_1,both,42280,11560,73035.892,19492.475,0.44263,0.319157,-0.123473
sub_func_kernel_rank_1,both,6342,1734,6388.318,1755.097,0.038716,0.028737,-0.009979
sub_func_tensor_scalar_kernel_rank_1,both,1153,385,1190.443,395.755,0.007215,0.00648,-0.000735
topk_gating_softmax_kernel,both,42280,11560,193652.215,64224.98,1.173618,1.051579,-0.122039
triton_per_fused_1,both,31710,8670,115385.362,54928.162,0.699286,0.899358,0.200072
triton_poi_fused_0,both,42280,11560,90133.886,37538.165,0.546251,0.614626,0.068375
triton_poi_fused_2,both,1057,289,1385.817,374.404,0.008399,0.00613,-0.002268
triton_poi_fused_3,both,9513,2601,9904.2,2783.775,0.060024,0.04558,-0.014444
triton_poi_fused_5,both,31710,8670,43877.829,16664.56,0.265919,0.272855,0.006936
triton_poi_fused_7,both,10570,2890,33648.911,16650.826,0.203927,0.27263,0.068703
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,both,1056,288,1174.781,332.611,0.00712,0.005446,-0.001674
triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,both,1,1,1.215,1.184,7e-06,1.9e-05,1.2e-05
triton_poi_fused___and_____or___bitwise_not_ge_lt_1,both,1,1,1.056,1.056,6e-06,1.7e-05,1.1e-05
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,both,31710,8670,62273.255,30887.207,0.377403,0.505727,0.128324
triton_poi_fused_add_2,both,10570,2890,27118.626,14811.686,0.164351,0.242517,0.078166
triton_poi_fused_add_4,both,31710,8670,81033.242,44214.051,0.491097,0.723932,0.232835
triton_poi_fused_mul_sigmoid_view_0,both,1057,289,2699.124,1441.788,0.016358,0.023607,0.007249
triton_poi_fused_mul_silu_slice_0,both,42280,11560,114890.372,38098.415,0.696286,0.623799,-0.072487
triton_red_fused_1,both,1057,289,2829.455,1343.098,0.017148,0.021991,0.004843
triton_red_fused_6,both,10570,2890,21034.112,9275.377,0.127476,0.151869,0.024393
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,both,10570,2890,52050.316,32427.237,0.315448,0.530943,0.215495
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,both,31710,8670,160548.345,100147.624,0.972994,1.639753,0.666759
"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)",both,1353,1353,552068.1,149162.46,3.345777,2.44229,-0.903486
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",both,1057,289,1782.742,494.794,0.010804,0.008101,-0.002703
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",both,3845,3077,52797.073,20189.469,0.319974,0.330569,0.010596
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",both,2,2,7.52,7.04,4.6e-05,0.000115,7e-05
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",both,1104,336,2128.947,771.249,0.012902,0.012628,-0.000274
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",both,990,990,5263.855,5260.159,0.031901,0.086126,0.054225
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",both,1156,388,1624.812,571.463,0.009847,0.009357,-0.00049
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",both,5084,3548,7926.285,5481.532,0.048037,0.089751,0.041714
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",both,1057,289,52166.796,13014.091,0.316154,0.213084,-0.103069
"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",both,2015,1247,6042.476,4760.497,0.03662,0.077945,0.041325
"void cutlass::device_kernel<flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > > >(flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >::Params)",both,990,990,195936.686,195929.203,1.187463,3.208019,2.020556
"void dot_kernel<float, 128, 0, cublasDotParams<cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<float> > >(cublasDotParams<cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<float> >)",both,120,120,336.234,325.51,0.002038,0.00533,0.003292
"void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 2, true, true>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)",both,42280,11560,938419.635,339095.88,5.687238,5.552138,-0.1351
"void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, 128, 16, 4, 4, false, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>, float, float)",both,40,40,661.26,660.457,0.004008,0.010814,0.006806
"void reduce_1Block_kernel<float, 128, 7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16> >(float const*, float, cublasGemvTensorStridedBatched<float>, int, float const*, float, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<biasType<cublasGemvTensorStridedBatched<__nv_bfloat16>::value_type, float>::type const>)",both,120,120,468.269,387.05,0.002838,0.006337,0.003499
"void vllm::cross_device_reduce_1stage<__nv_bfloat16, 2>(vllm::RankData*, vllm::RankSignals, vllm::Signal*, __nv_bfloat16*, int, int)",both,41984,10496,226598.018,55047.222,1.373284,0.901308,-0.471976
zeros_kernel,both,85480,24040,130116.434,44527.829,0.788563,0.72907,-0.059493
