kernel_name,presence,left_call_count,right_call_count,left_time_us,right_time_us,left_percent,right_percent,percent_point_delta
full_func_scalar_kernel_rank_1,both,1419,1419,8100.704,8113.166,0.062755,0.067619,0.004864
ge_func_scalar_kernel_rank_1,both,576,576,627.482,626.44,0.004861,0.005221,0.00036
hc_head_fuse_tilelang_kernel,both,288,288,8663.185,8676.028,0.067112,0.07231,0.005198
kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopsdequant_gather_k_cutedslDequantGatherKCacheKernel_object_at__tensorptrbf16gmemalign32o512i64div16i64div161_tensorptri8gmemalign32o2576i_0,both,660,660,2133.212,2157.648,0.016526,0.017983,0.001457
kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopsdequant_gather_k_cutedslDequantGatherKCacheKernel_object_at__tensorptrbf16gmemalign32o512i64div16i64div161_tensorptri8gmemalign32o64576_0,both,2112,2112,12324.449,12367.263,0.095475,0.103074,0.007599
kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopsfused_indexer_q_cutedslIndexerQFp8Kernel_object_at__tensorptri64gmemo1_tensorptrbf16gmemalign32o64128i64div16i64div161_tensorptrf32gmem_0,both,6048,6048,79065.998,70896.81,0.61251,0.590885,-0.021625
kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopssparse_attn_compress_cutedslSparseAttnCompressC128Block8Kernel_object_at__tensorptrf32gmemalign16o1024i64div16i64div161_tensorptri32gme_0,both,5760,5760,118886.633,98417.935,0.920993,0.820258,-0.100735
kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopssparse_attn_compress_cutedslSparseAttnCompressNormRopeStoreC4Kernel_object_at__tensorptrf32gmemalign16o2048i64div16i64div161_tensorptri_0,both,6048,6048,141095.377,89412.125,1.093041,0.7452,-0.347841
kernel_cutlass_kernel_vllmmodelsdeepseek_v4nvidiaopssparse_attn_compress_cutedslSparseAttnNormRopeStoreKernel_object_at__tensorptrf32gmemo5125121_tensorptri64gmemalign64o1_tensorptri64gme_0,both,5760,5760,26578.662,21495.653,0.2059,0.179154,-0.026746
masked_fill_kernel_kernel_rank_2,both,288,288,2098.447,2110.534,0.016256,0.01759,0.001334
mean_dim_kernel_inner,left_only,288,0,2029.666,0.0,0.015723,0.0,-0.015723
memcpy128,left_only,247,0,459.621,0.0,0.003561,0.0,-0.003561
memcpy32_post,left_only,53951,0,71213.606,0.0,0.551679,0.0,-0.551679
mhc_fused_tilelang_kernel,both,680,680,3532.318,3478.432,0.027364,0.028991,0.001627
mhc_post_tilelang_kernel,both,24088,24088,657642.738,659437.456,5.094641,5.49604,0.4014
mhc_pre_big_fuse_with_norm_tilelang_kernel,both,24768,24768,460600.124,457704.356,3.568187,3.814708,0.246522
moe_sum_kernel,both,12384,12384,244642.414,245178.421,1.895201,2.043424,0.148223
mul_broadcast_2d_kernel,left_only,576,0,5098.189,0.0,0.039495,0.0,-0.039495
mul_kernel,right_only,0,24768,0.0,33504.762,0.0,0.279243,0.279243
mul_scalar_kernel,both,12384,24768,20843.271,30908.569,0.161469,0.257606,0.096136
ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),both,288,288,17726.206,18224.718,0.137322,0.151893,0.014571
nvjet_tss_128x128_64x6_2x1_v_bz_TNT,both,1354,1354,42166.812,41902.024,0.326659,0.34923,0.022571
nvjet_tss_128x160_64x5_2x1_v_bz_TNT,both,21,21,689.486,681.485,0.005341,0.00568,0.000338
nvjet_tss_128x64_64x8_1x2_h_bz_TNT,both,43,43,834.259,832.232,0.006463,0.006936,0.000473
nvjet_tss_128x80_64x8_1x2_h_bz_TNT,both,43,43,948.049,950.454,0.007344,0.007921,0.000577
nvjet_tss_16x64_64x16_2x1_v_bz_TNN,right_only,0,84,0.0,952.414,0.0,0.007938,0.007938
nvjet_tss_256x128_64x4_1x2_h_bz_coopA_TNT,both,1963,1963,208982.767,208906.063,1.618952,1.741115,0.122162
nvjet_tss_256x160_64x4_1x2_h_bz_coopA_TNT,both,41,41,3550.862,3547.655,0.027508,0.029568,0.00206
nvjet_tss_64x16_64x16_2x4_h_bz_splitK_TNT,right_only,0,383,0.0,2035.247,0.0,0.016963,0.016963
nvjet_tss_64x16_64x16_4x1_v_bz_splitK_TNT,both,420,188,2888.778,1294.006,0.022379,0.010785,-0.011594
nvjet_tss_64x16_64x16_4x2_h_bz_splitK_TNT,right_only,0,123,0.0,716.265,0.0,0.00597,0.00597
nvjet_tss_64x24_64x16_4x1_v_bz_splitK_TNT,right_only,0,164,0.0,1189.785,0.0,0.009916,0.009916
nvjet_tss_64x24_64x16_4x2_h_bz_TNT,right_only,0,63,0.0,616.081,0.0,0.005135,0.005135
nvjet_tss_64x24_64x16_4x2_h_bz_splitK_TNT,right_only,0,140,0.0,877.104,0.0,0.00731,0.00731
nvjet_tss_64x32_64x16_4x1_v_bz_splitK_TNT,both,840,168,6083.289,1147.161,0.047126,0.009561,-0.037565
nvjet_tss_64x32_64x16_4x2_h_bz_splitK_TNT,both,20076,18976,131462.749,102981.899,1.018418,0.858296,-0.160122
nvjet_tss_64x40_64x16_4x1_v_bz_splitK_TNT,right_only,0,84,0.0,724.107,0.0,0.006035,0.006035
nvjet_tss_64x48_64x15_4x1_v_bz_splitK_TNT,right_only,0,21,0.0,182.051,0.0,0.001517,0.001517
nvjet_tss_64x56_64x14_4x1_v_bz_splitK_TNT,right_only,0,84,0.0,735.664,0.0,0.006131,0.006131
nvjet_tss_64x64_64x13_4x1_v_bz_splitK_TNT,both,5019,4683,54202.258,41904.376,0.419895,0.349249,-0.070646
nvjet_tss_64x8_64x16_2x4_h_bz_splitK_TNT,right_only,0,858,0.0,4348.21,0.0,0.03624,0.03624
nvjet_tss_64x8_64x16_4x1_v_bz_splitK_TNT,both,420,420,2830.717,2409.304,0.021929,0.02008,-0.001849
nvjet_tss_64x8_64x16_4x2_h_bz_splitK_TNT,right_only,0,336,0.0,1840.233,0.0,0.015337,0.015337
nvjet_tst_128x16_64x11_2x1_v_bz_TNT,both,8,8,419.4,427.88,0.003249,0.003566,0.000317
nvjet_tst_128x24_64x11_2x1_v_bz_TNT,both,8,8,423.787,432.009,0.003283,0.003601,0.000318
nvjet_tst_128x32_64x10_2x1_v_bz_TNT,both,8,8,426.058,441.224,0.003301,0.003677,0.000377
nvjet_tst_128x40_64x10_2x1_v_bz_TNT,both,8,8,436.201,437.832,0.003379,0.003649,0.00027
nvjet_tst_128x48_64x9_2x1_v_bz_TNT,both,8,8,433.512,445.256,0.003358,0.003711,0.000353
nvjet_tst_128x56_64x9_2x1_v_bz_TNT,both,8,8,437.738,453.769,0.003391,0.003782,0.000391
nvjet_tst_128x64_64x8_2x1_v_bz_TNT,both,8,8,438.091,455.849,0.003394,0.003799,0.000405
nvjet_tst_128x8_64x12_2x1_v_bz_TNT,both,8,8,411.048,422.151,0.003184,0.003518,0.000334
nvjet_tst_144x64_64x8_4x1_v_bz_TNN,both,224,224,11973.606,12912.461,0.092757,0.107618,0.014861
nvjet_tst_32x64_64x16_2x1_v_bz_TNN,both,21,21,362.979,362.859,0.002812,0.003024,0.000212
nvjet_tst_32x64_64x16_2x1_v_bz_splitK_TNN,both,168,21,1574.733,94.56,0.012199,0.000788,-0.011411
nvjet_tst_64x16_64x16_1x1_h_bz_splitK_TNT,both,84,21,770.158,94.752,0.005966,0.00079,-0.005177
nvjet_tst_64x16_64x16_1x4_h_bz_splitK_TNT,right_only,0,21,0.0,96.673,0.0,0.000806,0.000806
nvjet_tst_64x32_64x16_1x2_h_bz_splitK_TNT,both,5019,4683,43406.293,21977.209,0.336261,0.183168,-0.153093
nvjet_tst_64x64_64x13_1x2_h_bz_TNT,both,651,651,19637.638,19682.681,0.152129,0.164044,0.011915
nvjet_tst_64x64_64x13_1x4_h_bz_TNT,both,21,21,434.409,433.803,0.003365,0.003616,0.00025
nvjet_tst_64x8_64x16_1x1_h_bz_splitK_TNT,both,84,84,759.795,372.709,0.005886,0.003106,-0.00278
nvjet_tst_64x8_64x16_1x2_h_bz_splitK_TNT,right_only,0,63,0.0,281.895,0.0,0.002349,0.002349
nvjet_tst_64x8_64x16_1x4_h_bz_splitK_TNT,right_only,0,462,0.0,2103.426,0.0,0.017531,0.017531
pow_func_tensor_scalar_kernel_rank_1,left_only,288,0,4390.239,0.0,0.03401,0.0,-0.03401
reduce_then_scan_root_scan_kernel_row,both,33,33,36.061,34.851,0.000279,0.00029,1.1e-05
rms_norm_kernel,right_only,0,288,0.0,1822.661,0.0,0.015191,0.015191
rsqrt_func_kernel_rank_1,left_only,288,0,288.11,0.0,0.002232,0.0,-0.002232
sigmoid_forward_kernel_rank_1,right_only,0,12384,0.0,18907.097,0.0,0.15758,0.15758
smxx::decode::get_mla_metadata_kernel(GetDecodeSchedMetaParams),both,1148,1148,35715.517,35237.521,0.276682,0.293685,0.017003
sub_func_kernel_rank_1,both,33,33,34.11,33.987,0.000264,0.000283,1.9e-05
sub_func_tensor_scalar_kernel_rank_1,both,288,288,292.235,291.371,0.002264,0.002428,0.000165
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,both,288,288,396.355,356.492,0.00307,0.002971,-9.9e-05
triton_poi_fused_clamp_mul_sigmoid_slice_0,left_only,12384,0,35706.157,0.0,0.276609,0.0,-0.276609
"void (anonymous namespace)::multimem_all_reduce_kernel<c10::BFloat16, 16>(c10::BFloat16*, unsigned long, unsigned int**, unsigned long, unsigned long)",both,24360,23751,1823737.679,1260547.443,14.128169,10.505954,-3.622215
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",both,236,2360,585.849,3995.521,0.004538,0.0333,0.028762
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})",both,287,287,5484.059,5346.082,0.042484,0.044557,0.002073
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",both,1,1,3.456,3.328,2.7e-05,2.8e-05,1e-06
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",both,288,288,575.423,583.092,0.004458,0.00486,0.000402
"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>, 4, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>, TrivialOffsetCalculator<2, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",both,287,287,305.09,308.072,0.002363,0.002568,0.000204
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",both,1728,1728,2303.888,2285.091,0.017848,0.019045,0.001197
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",both,864,864,1368.962,1388.866,0.010605,0.011575,0.00097
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",both,576,288,10212.639,6116.441,0.079115,0.050977,-0.028138
"void at::native::vectorized_elementwise_kernel<8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)",left_only,288,0,2554.194,0.0,0.019787,0.0,-0.019787
"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",both,287,287,510.543,510.13,0.003955,0.004252,0.000297
"void cublasLt::splitKreduce_kernel<32, 16, int, float, __nv_bfloat16, float, __nv_bfloat16, false, float, __nv_bfloat16, __nv_bfloat16, true, false, false, false>(cublasLt::cublasSplitKParams<float>, float const*, __nv_bfloat16 const*, float*, __nv_bfloat16*, float const*, float const*, __nv_bfloat16 const*, float const*, __nv_bfloat16*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",both,5355,5355,14004.46,9996.525,0.10849,0.083315,-0.025175
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, false, float, float, float, true, false, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*, float*, float*, float const*, float const*, float const*, float const*, float const*)",both,26775,26628,74453.887,50373.731,0.576781,0.419837,-0.156944
"void deep_gemm::fp8_gemm_kernel_swapAB<1536u, 4096u, 128u, 16u, 128u, 1u, 8u, 128u, 128u, 1u, deep_gemm::NormalSchedulerSwapAB<1536u, 128u, 16u, 1u, 1u, 12u, 16u>, deep_gemm::NormalSchedulerInputSwapAB>(__nv_bfloat16*, float*, deep_gemm::NormalSchedulerInputSwapAB, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,344,645,2565.058,4799.903,0.019871,0.040004,0.020133
"void deep_gemm::fp8_gemm_kernel_swapAB<4096u, 1024u, 128u, 16u, 128u, 1u, 8u, 128u, 128u, 1u, deep_gemm::NormalSchedulerSwapAB<4096u, 128u, 16u, 1u, 1u, 32u, 16u>, deep_gemm::NormalSchedulerInputSwapAB>(__nv_bfloat16*, float*, deep_gemm::NormalSchedulerInputSwapAB, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,688,1290,3859.043,5969.588,0.029895,0.049753,0.019858
"void deep_gemm::fp8_gemm_kernel_swapAB<4096u, 256u, 128u, 16u, 128u, 1u, 8u, 128u, 128u, 1u, deep_gemm::NormalSchedulerSwapAB<4096u, 128u, 16u, 1u, 1u, 32u, 16u>, deep_gemm::NormalSchedulerInputSwapAB>(__nv_bfloat16*, float*, deep_gemm::NormalSchedulerInputSwapAB, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,344,645,1183.821,2075.911,0.009171,0.017302,0.008131
"void deep_gemm::fp8_gemm_kernel_swapAB<512u, 4096u, 128u, 16u, 128u, 1u, 8u, 128u, 128u, 1u, deep_gemm::NormalSchedulerSwapAB<512u, 128u, 16u, 1u, 1u, 4u, 16u>, deep_gemm::NormalSchedulerInputSwapAB>(__nv_bfloat16*, float*, deep_gemm::NormalSchedulerInputSwapAB, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,344,645,2441.967,4550.119,0.018917,0.037923,0.019005
"void deep_gemm::fp8_gemm_kernel_swapAB<8192u, 1024u, 128u, 16u, 128u, 1u, 8u, 128u, 128u, 1u, deep_gemm::NormalSchedulerSwapAB<8192u, 128u, 16u, 1u, 1u, 64u, 16u>, deep_gemm::NormalSchedulerInputSwapAB>(__nv_bfloat16*, float*, deep_gemm::NormalSchedulerInputSwapAB, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,168,315,1118.13,1911.607,0.008662,0.015932,0.00727
"void deep_gemm::sched::smxx_paged_mqa_logits_metadata<32u, 256u, 132u, false>(unsigned int, unsigned int, bool, unsigned int const*, unsigned int const*, unsigned int*)",both,33,33,95.456,94.115,0.000739,0.000784,4.5e-05
"void deep_gemm::sched::smxx_paged_mqa_logits_metadata<64u, 256u, 132u, false>(unsigned int, unsigned int, bool, unsigned int const*, unsigned int const*, unsigned int*)",both,254,254,907.87,900.695,0.007033,0.007507,0.000474
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1024u, 4096u, 1u, 128u, 192u, 128u, 128u, 128u, 128u, 4u, 128u, 256u, 1u, false, 132u, (deep_gemm::GemmType)4, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,43,43,1922.661,1952.807,0.014895,0.016276,0.001381
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1024u, 4096u, 1u, 16u, 16u, 128u, 128u, 128u, 32u, 16u, 128u, 128u, 1u, false, 132u, (deep_gemm::GemmType)4, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,344,344,2227.805,2238.374,0.017258,0.018656,0.001397
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1024u, 4096u, 1u, 256u, 128u, 128u, 128u, 128u, 128u, 3u, 128u, 256u, 1u, false, 132u, (deep_gemm::GemmType)4, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,1376,1376,75428.544,75419.986,0.584331,0.628583,0.044252
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1024u, 4096u, 1u, 32u, 16u, 128u, 128u, 128u, 32u, 16u, 128u, 128u, 1u, false, 132u, (deep_gemm::GemmType)4, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,344,344,2255.315,2277.43,0.017472,0.018981,0.00151
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1024u, 4096u, 1u, 64u, 16u, 128u, 128u, 128u, 32u, 16u, 128u, 128u, 1u, false, 132u, (deep_gemm::GemmType)4, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,10277,10277,71560.328,67943.629,0.554365,0.566272,0.011907
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1536u, 4096u, 1u, 128u, 192u, 128u, 128u, 128u, 128u, 4u, 128u, 256u, 2u, false, 132u, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,43,43,1644.227,1644.163,0.012738,0.013703,0.000966
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1536u, 4096u, 1u, 256u, 128u, 128u, 128u, 128u, 128u, 3u, 128u, 256u, 2u, true, 132u, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,1376,1376,101609.975,101470.972,0.787154,0.845703,0.058549
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1536u, 4096u, 1u, 32u, 16u, 128u, 128u, 128u, 32u, 16u, 128u, 128u, 1u, false, 132u, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,344,43,2437.429,297.892,0.018882,0.002483,-0.0164
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 1536u, 4096u, 1u, 64u, 16u, 128u, 128u, 128u, 32u, 16u, 128u, 128u, 1u, false, 132u, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,10277,10277,74107.446,71509.152,0.574097,0.595989,0.021891
"void deep_gemm::sm90_fp8_gemm_1d2d_impl<(cute::UMMA::Major)0, 0u, 4096u, 1024u, 1u, 256u, 128u, 128u, 128u, 128u, 128u, 3u, 128u, 256u, 2u, true, 132u, (deep_gemm::GemmType)0, deep_gemm::epilogue::transform::EpilogueIdentity>(float*, int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)",both,2838,2838,171703.545,170701.366,1.330157,1.4227,0.092543
