kernel_name,variant_index,mapping_status,operator_name,input_shapes,input_dtypes,candidate_operators,kernel_event_count,kernel_time_us
fused_moe_kernel,23,operator_shape_matched,vllm::moe_forward_shared,"[[31,2048],[31,2048],[31,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1844.709
fused_moe_kernel,24,operator_shape_matched,vllm::moe_forward_shared,"[[37,2048],[37,2048],[37,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1841.1
fused_moe_kernel,25,operator_shape_matched,vllm::moe_forward_shared,"[[39,2048],[39,2048],[39,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1829.955
fused_moe_kernel,26,operator_shape_matched,vllm::moe_forward_shared,"[[19,2048],[19,2048],[19,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1808.387
fused_moe_kernel,27,operator_shape_matched,vllm::moe_forward_shared,"[[17,2048],[17,2048],[17,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1795.299
fused_moe_kernel,28,operator_shape_matched,vllm::moe_forward_shared,"[[35,2048],[35,2048],[35,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1791.331
fused_moe_kernel,29,operator_shape_matched,vllm::moe_forward_shared,"[[29,2048],[29,2048],[29,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1737.374
fused_moe_kernel,30,operator_shape_matched,vllm::moe_forward_shared,"[[23,2048],[23,2048],[23,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1701.344
fused_moe_kernel,31,operator_shape_matched,vllm::moe_forward_shared,"[[21,2048],[21,2048],[21,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1642.501
fused_moe_kernel,32,operator_shape_matched,vllm::moe_forward_shared,"[[9,2048],[9,2048],[9,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1471.871
fused_moe_kernel,33,operator_shape_matched,vllm::moe_forward_shared,"[[13,2048],[13,2048],[13,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1453.013
fused_moe_kernel,34,operator_shape_matched,vllm::moe_forward_shared,"[[7,2048],[7,2048],[7,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1451.895
fused_moe_kernel,35,operator_shape_matched,vllm::moe_forward_shared,"[[11,2048],[11,2048],[11,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1357.117
fused_moe_kernel,36,operator_shape_matched,vllm::moe_forward_shared,"[[5,2048],[5,2048],[5,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,1154.421
fused_moe_kernel,37,operator_shape_matched,vllm::moe_forward_shared,"[[3,2048],[3,2048],[3,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,920.56
fused_moe_kernel,38,operator_shape_matched,vllm::moe_forward_shared,"[[1,2048],[1,2048],[1,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",null,80,661.992
kernel_unified_attention,1,operator_shape_matched,vllm::unified_attention_with_output,"[[64,8,256],[64,1,256],[64,1,256],[64,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,9900,1123277.112
kernel_unified_attention,2,operator_shape_matched,vllm::unified_attention_with_output,"[[8192,8,256],[8192,1,256],[8192,1,256],[8192,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,310,562423.959
kernel_unified_attention,3,operator_shape_matched,vllm::unified_attention_with_output,"[[4096,8,256],[4096,1,256],[4096,1,256],[4096,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,9370.362
kernel_unified_attention,4,operator_shape_matched,vllm::unified_attention_with_output,"[[4097,8,256],[4097,1,256],[4097,1,256],[4097,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,9345.342
kernel_unified_attention,5,operator_shape_matched,vllm::unified_attention_with_output,"[[1025,8,256],[1025,1,256],[1025,1,256],[1025,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,5355.277
kernel_unified_attention,6,operator_shape_matched,vllm::unified_attention_with_output,"[[63,8,256],[63,1,256],[63,1,256],[63,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1213.593
kernel_unified_attention,7,operator_shape_matched,vllm::unified_attention_with_output,"[[62,8,256],[62,1,256],[62,1,256],[62,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1203.706
kernel_unified_attention,8,operator_shape_matched,vllm::unified_attention_with_output,"[[61,8,256],[61,1,256],[61,1,256],[61,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1192.185
kernel_unified_attention,9,operator_shape_matched,vllm::unified_attention_with_output,"[[59,8,256],[59,1,256],[59,1,256],[59,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1168.6
kernel_unified_attention,10,operator_shape_matched,vllm::unified_attention_with_output,"[[57,8,256],[57,1,256],[57,1,256],[57,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1154.295
kernel_unified_attention,11,operator_shape_matched,vllm::unified_attention_with_output,"[[55,8,256],[55,1,256],[55,1,256],[55,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1138.23
kernel_unified_attention,12,operator_shape_matched,vllm::unified_attention_with_output,"[[53,8,256],[53,1,256],[53,1,256],[53,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1129.078
kernel_unified_attention,13,operator_shape_matched,vllm::unified_attention_with_output,"[[51,8,256],[51,1,256],[51,1,256],[51,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1118.421
kernel_unified_attention,14,operator_shape_matched,vllm::unified_attention_with_output,"[[49,8,256],[49,1,256],[49,1,256],[49,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1103.703
kernel_unified_attention,15,operator_shape_matched,vllm::unified_attention_with_output,"[[47,8,256],[47,1,256],[47,1,256],[47,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1092.151
kernel_unified_attention,16,operator_shape_matched,vllm::unified_attention_with_output,"[[45,8,256],[45,1,256],[45,1,256],[45,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1079.702
kernel_unified_attention,17,operator_shape_matched,vllm::unified_attention_with_output,"[[43,8,256],[43,1,256],[43,1,256],[43,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1043.061
kernel_unified_attention,18,operator_shape_matched,vllm::unified_attention_with_output,"[[41,8,256],[41,1,256],[41,1,256],[41,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,1032.308
kernel_unified_attention,19,operator_shape_matched,vllm::unified_attention_with_output,"[[39,8,256],[39,1,256],[39,1,256],[39,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,990.26
kernel_unified_attention,20,operator_shape_matched,vllm::unified_attention_with_output,"[[37,8,256],[37,1,256],[37,1,256],[37,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,958.804
kernel_unified_attention,21,operator_shape_matched,vllm::unified_attention_with_output,"[[35,8,256],[35,1,256],[35,1,256],[35,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,928.371
kernel_unified_attention,22,operator_shape_matched,vllm::unified_attention_with_output,"[[33,8,256],[33,1,256],[33,1,256],[33,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,649.258
kernel_unified_attention,23,operator_shape_matched,vllm::unified_attention_with_output,"[[31,8,256],[31,1,256],[31,1,256],[31,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,615.788
kernel_unified_attention,24,operator_shape_matched,vllm::unified_attention_with_output,"[[29,8,256],[29,1,256],[29,1,256],[29,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,595.563
kernel_unified_attention,25,operator_shape_matched,vllm::unified_attention_with_output,"[[27,8,256],[27,1,256],[27,1,256],[27,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,575.786
kernel_unified_attention,26,operator_shape_matched,vllm::unified_attention_with_output,"[[25,8,256],[25,1,256],[25,1,256],[25,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,556.877
kernel_unified_attention,27,operator_shape_matched,vllm::unified_attention_with_output,"[[23,8,256],[23,1,256],[23,1,256],[23,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,547.947
kernel_unified_attention,28,operator_shape_matched,vllm::unified_attention_with_output,"[[21,8,256],[21,1,256],[21,1,256],[21,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,532.94
kernel_unified_attention,29,operator_shape_matched,vllm::unified_attention_with_output,"[[19,8,256],[19,1,256],[19,1,256],[19,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,524.937
kernel_unified_attention,30,operator_shape_matched,vllm::unified_attention_with_output,"[[17,8,256],[17,1,256],[17,1,256],[17,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,510.857
kernel_unified_attention,31,operator_shape_matched,vllm::unified_attention_with_output,"[[15,8,256],[15,1,256],[15,1,256],[15,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,453.063
kernel_unified_attention,32,operator_shape_matched,vllm::unified_attention_with_output,"[[13,8,256],[13,1,256],[13,1,256],[13,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,442.376
kernel_unified_attention,33,operator_shape_matched,vllm::unified_attention_with_output,"[[11,8,256],[11,1,256],[11,1,256],[11,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,392.423
kernel_unified_attention,34,operator_shape_matched,vllm::unified_attention_with_output,"[[9,8,256],[9,1,256],[9,1,256],[9,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,384.232
kernel_unified_attention,35,operator_shape_matched,vllm::unified_attention_with_output,"[[7,8,256],[7,1,256],[7,1,256],[7,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,372.776
kernel_unified_attention,36,operator_shape_matched,vllm::unified_attention_with_output,"[[5,8,256],[5,1,256],[5,1,256],[5,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,324.293
kernel_unified_attention,37,operator_shape_matched,vllm::unified_attention_with_output,"[[3,8,256],[3,1,256],[3,1,256],[3,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,314.631
kernel_unified_attention,38,operator_shape_matched,vllm::unified_attention_with_output,"[[1,8,256],[1,1,256],[1,1,256],[1,8,256],[],[],[],[0]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""","""",""c10::BFloat16""]",null,10,307.461
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",1,operator_shape_matched,aten::copy_,"[[64,2048],[64,2048],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,159386,510241.362
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",2,operator_shape_matched,aten::copy_,"[[2048],[2048],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,85614,306537.363
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",3,operator_shape_matched,aten::copy_,"[[8192,2048],[8192,2048],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,4991,270088.079
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",4,operator_shape_matched,aten::copy_,"[[1024,128],[1024,128],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,59400,195519.082
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",5,operator_shape_matched,aten::copy_,"[[131072,128],[131072,128],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,1860,100112.914
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",6,operator_shape_matched,aten::copy_,"[[64,248320],[64,248320],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,992,50238.522
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",7,operator_shape_matched,aten::copy_,"[[128],[128],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,31709,49564.23
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",8,operator_shape_matched,aten::copy_,"[[256],[256],[]]","[""float"",""c10::BFloat16"",""Scalar""]",null,21140,44582.813
