operator_id,operator_name,operator_kind,kernel_name
15,aten::_index_put_impl_,aten,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<4> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})"
16,aten::add,aten,add_func_kernel_rank_1
16,aten::add,aten,add_func_tensor_scalar_kernel_rank_1
17,aten::argmax,aten,argmax_kernel_inner
18,aten::bitwise_not,aten,bitwise_not_func_kernel_rank_1
19,aten::cat,aten,cat_copy_func_kernel_4
20,aten::copy_,aten,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})"
20,aten::copy_,aten,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})"
20,aten::copy_,aten,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#12}::operator()() const::{lambda(c10::BFloat16)#1} const&)::{lambda(int)#1})"
20,aten::copy_,aten,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)"
20,aten::copy_,aten,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)"
20,aten::copy_,aten,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)"
20,aten::copy_,aten,"void at::native::vectorized_elementwise_kernel<8, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)"
21,aten::embedding,aten,embedding_kernel
22,aten::exp,aten,exp_func_kernel_rank_1
23,aten::fill_,aten,fill_scalar_kernel
24,aten::full,aten,full_func_scalar_kernel_rank_1
25,aten::gt,aten,gt_func_scalar_kernel_rank_1
26,aten::index,aten,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})"
26,aten::index,aten,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})"
26,aten::index,aten,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)"
27,aten::masked_fill_,aten,masked_fill_kernel_kernel_rank_2
27,aten::masked_fill_,aten,masked_fill_kernel_kernel_rank_4
28,aten::mean,aten,mean_dim_kernel_inner
29,aten::mm,aten,nvjet_tst_128x128_64x6_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_128x160_64x5_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_128x64_64x8_1x2_h_bz_TNT
29,aten::mm,aten,nvjet_tst_128x80_64x8_1x2_h_bz_TNT
29,aten::mm,aten,nvjet_tst_16x64_64x16_2x1_v_bz_TNN
29,aten::mm,aten,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN
29,aten::mm,aten,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN
29,aten::mm,aten,nvjet_tst_24x64_64x16_4x1_v_bz_TNN
29,aten::mm,aten,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT
29,aten::mm,aten,nvjet_tst_256x160_64x4_1x2_h_bz_coopA_TNT
29,aten::mm,aten,nvjet_tst_256x16_64x6_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_256x24_64x6_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_256x32_64x5_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_256x40_64x5_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_256x48_64x5_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_256x56_64x5_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_256x8_64x6_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_320x64_64x4_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_32x64_64x16_1x2_h_bz_TNN
29,aten::mm,aten,nvjet_tst_32x64_64x16_1x4_h_bz_TNN
29,aten::mm,aten,nvjet_tst_48x64_64x15_2x1_v_bz_TNN
29,aten::mm,aten,nvjet_tst_64x16_64x16_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x16_64x16_4x2_h_bz_TNT
29,aten::mm,aten,nvjet_tst_64x24_64x16_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x24_64x16_4x2_h_bz_TNT
29,aten::mm,aten,nvjet_tst_64x32_64x16_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x32_64x16_4x2_h_bz_TNT
29,aten::mm,aten,nvjet_tst_64x40_64x16_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x48_64x15_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x56_64x14_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x64_64x13_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x8_64x16_1x1_h_bz_TNT
29,aten::mm,aten,nvjet_tst_64x8_64x16_1x2_h_bz_TNT
29,aten::mm,aten,nvjet_tst_64x8_64x16_1x4_h_bz_TNT
29,aten::mm,aten,nvjet_tst_64x8_64x16_2x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x8_64x16_2x4_h_bz_TNT
29,aten::mm,aten,nvjet_tst_64x8_64x16_4x1_v_bz_TNT
29,aten::mm,aten,nvjet_tst_64x8_64x16_4x2_h_bz_TNT
29,aten::mm,aten,nvjet_tst_72x64_64x12_4x1_v_bz_TNN
29,aten::mm,aten,nvjet_tst_8x64_64x16_4x1_v_bz_TNN
29,aten::mm,aten,"void dot_kernel<float, 128, 0, cublasDotParams<cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<float> > >(cublasDotParams<cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<float> >)"
29,aten::mm,aten,"void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, 128, 16, 4, 4, false, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>, float, float)"
29,aten::mm,aten,"void reduce_1Block_kernel<float, 128, 7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16> >(float const*, float, cublasGemvTensorStridedBatched<float>, int, float const*, float, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<biasType<cublasGemvTensorStridedBatched<__nv_bfloat16>::value_type, float>::type const>)"
30,aten::mul,aten,mul_broadcast_2d_kernel
30,aten::mul,aten,mul_generic_nd_kernel
30,aten::mul,aten,mul_kernel
31,aten::pow,aten,pow_func_tensor_scalar_kernel_rank_1
32,aten::rsqrt,aten,rsqrt_func_kernel_rank_1
33,aten::scatter_,aten,_scatter_jit_function
34,aten::sigmoid,aten,sigmoid_forward_kernel_rank_1
35,aten::silu,aten,silu_forward_kernel_rank_1
36,aten::sub,aten,sub_func_kernel_rank_1
36,aten::sub,aten,sub_func_tensor_scalar_kernel_rank_1
37,aten::zero_,aten,zeros_kernel
38,aten::zeros,aten,zeros_kernel
39,SiluAndMul,runtime_operator,silu_and_mul_kernel_kernel_rank_1
39,SiluAndMul,runtime_operator,silu_and_mul_kernel_kernel_rank_2
40,vllm.model_executor.layers.vocab_parallel_embedding.get_masked_input_and_mask,torch_compile,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0
40,vllm.model_executor.layers.vocab_parallel_embedding.get_masked_input_and_mask,torch_compile,triton_poi_fused___and_____or___add_ge_lt_mul_sub_0
40,vllm.model_executor.layers.vocab_parallel_embedding.get_masked_input_and_mask,torch_compile,triton_poi_fused___and_____or___bitwise_not_ge_lt_1
41,null,unattributed,_compute_slot_mapping_kernel
null,_C_custom_ar::all_reduce,communication,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, 2>(vllm::RankData*, vllm::RankSignals, vllm::Signal*, __nv_bfloat16*, int, int)"
null,record_param_comms,communication,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>)
null,symm_mem::two_shot_all_reduce_,communication,"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)"
