operator_name,kernel_name,kernel_call_count,kernel_time_us,percent
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<2> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",2892,14500.299,0.151%
aten::index,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1247,4756.982,0.049%
aten::index,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",336,763.647,0.008%
aten::masked_fill_,masked_fill_kernel_kernel_rank_4,990,3083.698,0.032%
aten::masked_fill_,masked_fill_kernel_kernel_rank_2,289,1223.798,0.013%
aten::mean,mean_dim_kernel_inner,37859,219486.229,2.280%
aten::mm,nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN,950,262563.696,2.728%
aten::mm,nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT,3830,178753.574,1.857%
aten::mm,nvjet_tst_64x8_64x16_2x4_h_bz_TNT,19760,108810.856,1.131%
aten::mm,nvjet_tst_64x32_64x16_4x2_h_bz_TNT,17760,88174.562,0.916%
aten::mm,nvjet_tst_72x64_64x12_4x1_v_bz_TNN,6660,79248.027,0.823%
aten::mm,nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN,310,64078.328,0.666%
aten::mm,nvjet_tst_64x8_64x16_1x1_h_bz_TNT,9310,46587.268,0.484%
aten::mm,nvjet_tst_320x64_64x4_2x1_v_bz_TNT,232,43302.457,0.450%
aten::mm,nvjet_tst_8x64_64x16_4x1_v_bz_TNN,7230,38053.125,0.395%
aten::mm,nvjet_tst_64x8_64x16_2x1_v_bz_TNT,1240,22594.654,0.235%
aten::mm,nvjet_tst_128x128_64x6_2x1_v_bz_TNT,1280,21467.949,0.223%
aten::mm,nvjet_tst_64x64_64x13_4x1_v_bz_TNT,2270,21059.997,0.219%
aten::mm,nvjet_tst_32x64_64x16_1x2_h_bz_TNN,930,15091.768,0.157%
aten::mm,nvjet_tst_256x160_64x4_1x2_h_bz_coopA_TNT,110,8005.825,0.083%
aten::mm,nvjet_tst_64x8_64x16_4x1_v_bz_TNT,960,5897.543,0.061%
aten::mm,nvjet_tst_24x64_64x16_4x1_v_bz_TNN,720,3597.487,0.037%
aten::mm,nvjet_tst_64x8_64x16_1x4_h_bz_TNT,660,3496.528,0.036%
aten::mm,nvjet_tst_64x24_64x16_4x2_h_bz_TNT,640,3167.265,0.033%
aten::mm,nvjet_tst_64x8_64x16_4x2_h_bz_TNT,520,2553.798,0.027%
aten::mm,"void dot_kernel<float, 128, 0, cublasDotParams<cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<float> > >(cublasDotParams<cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<float> >)",1080,2530.004,0.026%
aten::mm,nvjet_tst_64x24_64x16_4x1_v_bz_TNT,200,2038.798,0.021%
aten::mm,nvjet_tst_64x40_64x16_4x1_v_bz_TNT,160,1820.293,0.019%
aten::mm,nvjet_tst_64x48_64x15_4x1_v_bz_TNT,160,1809.676,0.019%
aten::mm,nvjet_tst_64x56_64x14_4x1_v_bz_TNT,160,1804.676,0.019%
aten::mm,nvjet_tst_64x32_64x16_4x1_v_bz_TNT,160,1791.168,0.019%
aten::mm,nvjet_tst_48x64_64x15_2x1_v_bz_TNN,150,1769.215,0.018%
aten::mm,"void reduce_1Block_kernel<float, 128, 7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16> >(float const*, float, cublasGemvTensorStridedBatched<float>, int, float const*, float, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<biasType<cublasGemvTensorStridedBatched<__nv_bfloat16>::value_type, float>::type const>)",1080,1753.697,0.018%
aten::mm,nvjet_tst_64x16_64x16_4x1_v_bz_TNT,160,1751.207,0.018%
aten::mm,nvjet_tst_64x16_64x16_4x2_h_bz_TNT,320,1567.486,0.016%
aten::mm,nvjet_tst_256x8_64x6_2x1_v_bz_TNT,9,1544.412,0.016%
aten::mm,nvjet_tst_256x56_64x5_2x1_v_bz_TNT,8,1463.613,0.015%
aten::mm,nvjet_tst_256x48_64x5_2x1_v_bz_TNT,8,1451.52,0.015%
aten::mm,nvjet_tst_256x40_64x5_2x1_v_bz_TNT,8,1445.277,0.015%
aten::mm,nvjet_tst_256x32_64x5_2x1_v_bz_TNT,8,1428.477,0.015%
aten::mm,nvjet_tst_256x24_64x6_2x1_v_bz_TNT,8,1418.684,0.015%
aten::mm,nvjet_tst_256x16_64x6_2x1_v_bz_TNT,8,1409.916,0.015%
aten::mm,nvjet_tst_128x160_64x5_2x1_v_bz_TNT,40,669.036,0.007%
aten::mm,"void gemv2T_kernel_val<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, 128, 16, 4, 4, false, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16 const>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>, float, float)",40,625.039,0.006%
aten::mm,nvjet_tst_64x8_64x16_1x2_h_bz_TNT,120,603.782,0.006%
aten::mm,nvjet_tst_128x80_64x8_1x2_h_bz_TNT,40,518.124,0.005%
aten::mm,nvjet_tst_128x64_64x8_1x2_h_bz_TNT,40,461.45,0.005%
aten::mm,nvjet_tst_32x64_64x16_1x4_h_bz_TNN,30,242.816,0.003%
aten::mm,nvjet_tst_16x64_64x16_2x1_v_bz_TNN,30,218.212,0.002%
aten::mul,mul_broadcast_2d_kernel,75718,433183.798,4.501%
aten::mul,mul_kernel,11600,90789.759,0.943%
aten::mul,mul_generic_nd_kernel,34640,74370.488,0.773%
aten::pow,pow_func_tensor_scalar_kernel_rank_1,37859,305902.468,3.178%
aten::rsqrt,rsqrt_func_kernel_rank_1,37859,41581.95,0.432%
aten::scatter_,_scatter_jit_function,17,22.82,<0.001%
aten::sigmoid,sigmoid_forward_kernel_rank_1,14450,24433.762,0.254%
aten::silu,silu_forward_kernel_rank_1,8670,54370.121,0.565%
aten::sub,sub_func_kernel_rank_1,7514,9336.732,0.097%
aten::sub,sub_func_tensor_scalar_kernel_rank_1,385,389.93,0.004%
aten::zero_,zeros_kernel,1320,14001.633,0.145%
aten::zeros,zeros_kernel,31390,40477.938,0.421%
record_param_comms,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsStorage<4096ul>),289,25363.983,0.264%
symm_mem::two_shot_all_reduce_,"void (anonymous namespace)::two_shot_all_reduce_kernel_inplace<c10::BFloat16, 16, 2>(c10::BFloat16**, unsigned long, unsigned long, unsigned int**, unsigned long, unsigned long)",2673,1410050.108,14.650%
triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_bitwise_not_ge_lt_mul_sub_0,288,367.694,0.004%
triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,triton_poi_fused___and_____or___add_ge_lt_mul_sub_0,1,1.216,<0.001%
triton_poi_fused___and_____or___bitwise_not_ge_lt_1,triton_poi_fused___and_____or___bitwise_not_ge_lt_1,1,1.056,<0.001%
vllm::moe_forward_shared,fused_moe_kernel,23120,1972281.464,20.492%
vllm::moe_forward_shared,topk_gating_softmax_kernel,11560,55846.961,0.580%
vllm::moe_forward_shared,moe_align_block_size_stage2_vec,11360,35391.573,0.368%
vllm::moe_forward_shared,moe_align_block_size_stage4,11360,31532.828,0.328%
vllm::moe_forward_shared,moe_align_block_size_stage1,11360,26199.014,0.272%
vllm::moe_forward_shared,moe_sum_kernel,10240,24653.636,0.256%
vllm::moe_forward_shared,moe_align_block_size_stage3,11360,15954.414,0.166%
vllm::moe_forward_shared,_silu_and_mul_kernel_kernel_rank_2,200,266.724,0.003%
vllm::qwen_gdn_attention_core,fused_recurrent_gated_delta_rule_packed_decode_kernel,7680,328030.835,3.408%
vllm::qwen_gdn_attention_core,"void cutlass::device_kernel<flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > > >(flat::kernel::FlatKernelTmaWarpSpecializedDeltaRule<flat::collective::FlatMainloopTmaWarpSpecializedDeltaRule<cutlass::bfloat16_t, float, float, cute::tuple<cute::C<64>, cute::C<64>, cute::C<128> >, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, cute::tuple<long, cute::C<1>, int>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >, flat::kernel::IndividualTileScheduler<flat::kernel::GVATag>, std::tuple<flat::kernel::Option<(flat::kernel::Tag)1, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)11, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)10, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)9, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)12, cute::C<true> >, flat::kernel::Option<(flat::kernel::Tag)13, cute::C<false> > > >::Params)",990,196061.084,2.037%
vllm::qwen_gdn_attention_core,_causal_conv1d_fwd_kernel,990,63853.41,0.663%
vllm::qwen_gdn_attention_core,_fused_post_conv_kernel,990,46057.591,0.479%
vllm::qwen_gdn_attention_core,fused_sigmoid_gating_delta_rule_update_kernel,960,26189.902,0.272%
vllm::qwen_gdn_attention_core,_causal_conv1d_update_kernel,7680,25822.596,0.268%
vllm::unified_attention_with_output,kernel_unified_attention,2890,840350.774,8.731%
vllm::unified_attention_with_output,reduce_segments,2560,14037.369,0.146%
vllm::unified_kv_cache_update,reshape_and_cache_kernel_flash,2890,11363.712,0.118%
null,_compute_slot_mapping_kernel,1156,3267.651,0.034%
